row_index,post_id,created_at_utc,week_id
1565,109123698568322656,2022-10-06 22:31:38.173000+00:00,2022-W40
1566,109123699236478992,2022-10-06 22:31:48.369000+00:00,2022-W40
1567,109124317864415120,2022-10-07 01:09:07.882000+00:00,2022-W40
1568,109128026969788560,2022-10-07 16:52:24.338000+00:00,2022-W40
1569,109128028350282224,2022-10-07 16:52:45.403000+00:00,2022-W40
1570,109128031247932352,2022-10-07 16:53:29.618000+00:00,2022-W40
1571,109128114236284064,2022-10-07 17:14:35.919000+00:00,2022-W40
1572,109128137184053984,2022-10-07 17:20:26.075000+00:00,2022-W40
1573,109128150757895840,2022-10-07 17:23:53.195000+00:00,2022-W40
1574,109128156237519488,2022-10-07 17:25:16.807000+00:00,2022-W40
1575,109128413794161520,2022-10-07 18:30:46.810000+00:00,2022-W40
1576,109128414016056416,2022-10-07 18:30:50.196000+00:00,2022-W40
1577,109128414428837696,2022-10-07 18:30:56.494000+00:00,2022-W40
1578,109128414968960096,2022-10-07 18:31:04.736000+00:00,2022-W40
1579,109128415319940832,2022-10-07 18:31:10.091000+00:00,2022-W40
1580,109128440947574912,2022-10-07 18:37:41.138000+00:00,2022-W40
1581,109128441335167776,2022-10-07 18:37:47.052000+00:00,2022-W40
1582,109128443913742080,2022-10-07 18:38:26.398000+00:00,2022-W40
1583,109128447430354064,2022-10-07 18:39:20.057000+00:00,2022-W40
1584,109128447693699456,2022-10-07 18:39:24.076000+00:00,2022-W40
1585,109128449551842432,2022-10-07 18:39:52.429000+00:00,2022-W40
1586,109128455835958176,2022-10-07 18:41:28.317000+00:00,2022-W40
1587,109128460982215088,2022-10-07 18:42:46.842000+00:00,2022-W40
1588,109128489046225536,2022-10-07 18:49:55.065000+00:00,2022-W40
1589,109129471121931216,2022-10-07 22:59:40.351000+00:00,2022-W40
1590,109129989957297280,2022-10-08 01:11:37.151000+00:00,2022-W40
1591,109130370339038544,2022-10-08 02:48:21.315000+00:00,2022-W40
1592,109130377499083568,2022-10-08 02:50:10.569000+00:00,2022-W40
1593,109132519097005792,2022-10-08 11:54:48.760000+00:00,2022-W40
1594,109134030823213488,2022-10-08 18:19:15.871000+00:00,2022-W40
1595,109134279474193792,2022-10-08 19:22:29.984000+00:00,2022-W40
1596,109134296367902048,2022-10-08 19:26:47.762000+00:00,2022-W40
1597,109134538127605904,2022-10-08 20:28:16.722000+00:00,2022-W40
1598,109134707871145136,2022-10-08 21:11:26.803000+00:00,2022-W40
1599,109135910320751536,2022-10-09 02:17:14.728000+00:00,2022-W40
1600,109136271851007136,2022-10-09 03:49:11.242000+00:00,2022-W40
1601,109136273607349632,2022-10-09 03:49:38.041000+00:00,2022-W40
1602,109136277636319040,2022-10-09 03:50:39.519000+00:00,2022-W40
1603,109136279510384912,2022-10-09 03:51:08.115000+00:00,2022-W40
1604,109136332955091712,2022-10-09 04:04:43.616000+00:00,2022-W40
1605,109136666659650928,2022-10-09 05:29:35.543000+00:00,2022-W40
1606,109136670332857504,2022-10-09 05:30:31.592000+00:00,2022-W40
1607,109136674709094736,2022-10-09 05:31:38.368000+00:00,2022-W40
1608,109136693561312816,2022-10-09 05:36:26.030000+00:00,2022-W40
1609,109139544989412576,2022-10-09 17:41:35.370000+00:00,2022-W40
1610,109139825562809712,2022-10-09 18:52:56.580000+00:00,2022-W40
1611,109140344088654064,2022-10-09 21:04:48.657000+00:00,2022-W40
1612,109141505869206128,2022-10-10 02:00:16.021000+00:00,2022-W41
1613,109141508697511024,2022-10-10 02:00:59.178000+00:00,2022-W41
1614,109141512038637968,2022-10-10 02:01:50.159000+00:00,2022-W41
1615,109141516203740064,2022-10-10 02:02:53.714000+00:00,2022-W41
1616,109141519289834032,2022-10-10 02:03:40.804000+00:00,2022-W41
1617,109141520129639344,2022-10-10 02:03:53.618000+00:00,2022-W41
1618,109141526109928816,2022-10-10 02:05:24.870000+00:00,2022-W41
1619,109141527010041696,2022-10-10 02:05:38.605000+00:00,2022-W41
1620,109141527993261520,2022-10-10 02:05:53.608000+00:00,2022-W41
1621,109142396941648816,2022-10-10 05:46:52.708000+00:00,2022-W41
1622,109145001231282848,2022-10-10 16:49:11.014000+00:00,2022-W41
1623,109145312993232768,2022-10-10 18:08:28.124000+00:00,2022-W41
1624,109145364546039376,2022-10-10 18:21:34.757000+00:00,2022-W41
1625,109145396583313024,2022-10-10 18:29:43.607000+00:00,2022-W41
1626,109145422724470752,2022-10-10 18:36:22.490000+00:00,2022-W41
1627,109145481118212768,2022-10-10 18:51:13.507000+00:00,2022-W41
1628,109145798693668944,2022-10-10 20:11:59.324000+00:00,2022-W41
1629,109145800238946016,2022-10-10 20:12:22.903000+00:00,2022-W41
1630,109145964259775968,2022-10-10 20:54:05.663000+00:00,2022-W41
1631,109145964677768544,2022-10-10 20:54:12.041000+00:00,2022-W41
1632,109146083345318512,2022-10-10 21:24:22.764000+00:00,2022-W41
1633,109152137547514112,2022-10-11 23:04:02.558000+00:00,2022-W41
1634,109156452288229216,2022-10-12 17:21:20.276000+00:00,2022-W41
1635,109156453415180976,2022-10-12 17:21:37.472000+00:00,2022-W41
1636,109156454544461888,2022-10-12 17:21:54.704000+00:00,2022-W41
1637,109156455795695264,2022-10-12 17:22:13.796000+00:00,2022-W41
1638,109156456898095200,2022-10-12 17:22:30.617000+00:00,2022-W41
1639,109157629107597648,2022-10-12 22:20:37.115000+00:00,2022-W41
1640,109158344865116816,2022-10-13 01:22:38.708000+00:00,2022-W41
1641,109158356360189312,2022-10-13 01:25:34.109000+00:00,2022-W41
1642,109158450495490800,2022-10-13 01:49:30.500000+00:00,2022-W41
1643,109162597607868800,2022-10-13 19:24:10.413000+00:00,2022-W41
1644,109162628563355952,2022-10-13 19:32:02.756000+00:00,2022-W41
1645,109162640302068992,2022-10-13 19:35:01.874000+00:00,2022-W41
1646,109162642636499408,2022-10-13 19:35:37.495000+00:00,2022-W41
1647,109162645233488352,2022-10-13 19:36:17.122000+00:00,2022-W41
1648,109162647534065808,2022-10-13 19:36:52.226000+00:00,2022-W41
1649,109162649547024816,2022-10-13 19:37:22.941000+00:00,2022-W41
1650,109162652222523600,2022-10-13 19:38:03.766000+00:00,2022-W41
1651,109162656178073808,2022-10-13 19:39:04.123000+00:00,2022-W41
1652,109162667211976480,2022-10-13 19:41:52.487000+00:00,2022-W41
1653,109162672515275120,2022-10-13 19:43:13.409000+00:00,2022-W41
1654,109162674592849040,2022-10-13 19:43:45.110000+00:00,2022-W41
1655,109162762550003984,2022-10-13 20:06:07.230000+00:00,2022-W41
1656,109162764612756112,2022-10-13 20:06:38.705000+00:00,2022-W41
1657,109162766983908048,2022-10-13 20:07:14.886000+00:00,2022-W41
1658,109162769172084048,2022-10-13 20:07:48.275000+00:00,2022-W41
1659,109162772425944560,2022-10-13 20:08:37.925000+00:00,2022-W41
1660,109162774910593072,2022-10-13 20:09:15.837000+00:00,2022-W41
1661,109162776971308272,2022-10-13 20:09:47.281000+00:00,2022-W41
1662,109162779031273504,2022-10-13 20:10:18.714000+00:00,2022-W41
1663,109162781417813664,2022-10-13 20:10:55.130000+00:00,2022-W41
1664,109162784043293760,2022-10-13 20:11:35.191000+00:00,2022-W41
1665,109162785864305904,2022-10-13 20:12:02.978000+00:00,2022-W41
1666,109162788320738048,2022-10-13 20:12:40.460000+00:00,2022-W41
1667,109162791356142544,2022-10-13 20:13:26.777000+00:00,2022-W41
1668,109162840858899056,2022-10-13 20:26:02.129000+00:00,2022-W41
1669,109162884494107440,2022-10-13 20:37:07.949000+00:00,2022-W41
1670,109162944419953120,2022-10-13 20:52:22.345000+00:00,2022-W41
1671,109164276196437040,2022-10-14 02:31:03.641000+00:00,2022-W41
1672,109164583583230576,2022-10-14 03:49:13.992000+00:00,2022-W41
1673,109164606867525696,2022-10-14 03:55:09.282000+00:00,2022-W41
1674,109164620237984640,2022-10-14 03:58:33.299000+00:00,2022-W41
1675,109164991131213520,2022-10-14 05:32:52.680000+00:00,2022-W41
1676,109165010926287264,2022-10-14 05:37:54.729000+00:00,2022-W41
1677,109165030312980144,2022-10-14 05:42:50.547000+00:00,2022-W41
1678,109165034065433840,2022-10-14 05:43:47.805000+00:00,2022-W41
1679,109165036440071056,2022-10-14 05:44:24.039000+00:00,2022-W41
1680,109165054321841888,2022-10-14 05:48:56.893000+00:00,2022-W41
1681,109165065229106016,2022-10-14 05:51:43.324000+00:00,2022-W41
1682,109165071127751536,2022-10-14 05:53:13.331000+00:00,2022-W41
1683,109165072139486976,2022-10-14 05:53:28.769000+00:00,2022-W41
1684,109165076197182000,2022-10-14 05:54:30.684000+00:00,2022-W41
1685,109165134911590576,2022-10-14 06:09:26.595000+00:00,2022-W41
1686,109165143234322096,2022-10-14 06:11:33.590000+00:00,2022-W41
1687,109165148453998368,2022-10-14 06:12:53.236000+00:00,2022-W41
1688,109165168083152528,2022-10-14 06:17:52.753000+00:00,2022-W41
1689,109166766198263008,2022-10-14 13:04:18.054000+00:00,2022-W41
1690,109170653342958080,2022-10-15 05:32:51.175000+00:00,2022-W41
1691,109170663379866720,2022-10-15 05:35:24.326000+00:00,2022-W41
1692,109173359325790800,2022-10-15 17:01:01.196000+00:00,2022-W41
1693,109173360069760288,2022-10-15 17:01:12.548000+00:00,2022-W41
1694,109174280854958352,2022-10-15 20:55:22.615000+00:00,2022-W41
1695,109174543676839120,2022-10-15 22:02:12.959000+00:00,2022-W41
1696,109174628538021824,2022-10-15 22:23:47.838000+00:00,2022-W41
1697,109177817932811184,2022-10-16 11:54:54.140000+00:00,2022-W41
1698,109177903368464496,2022-10-16 12:16:37.785000+00:00,2022-W41
1699,109179415554338960,2022-10-16 18:41:11.910000+00:00,2022-W41
1700,109179418284488368,2022-10-16 18:41:53.569000+00:00,2022-W41
1701,109179713630925008,2022-10-16 19:57:00.198000+00:00,2022-W41
1702,109181200105620080,2022-10-17 02:15:02.002000+00:00,2022-W42
1703,109181215134966176,2022-10-17 02:18:51.331000+00:00,2022-W42
1704,109181220752325200,2022-10-17 02:20:17.045000+00:00,2022-W42
1705,109181280275293104,2022-10-17 02:35:25.294000+00:00,2022-W42
1706,109181283978678832,2022-10-17 02:36:21.803000+00:00,2022-W42
1707,109181342763734080,2022-10-17 02:51:18.792000+00:00,2022-W42
1708,109181741063077328,2022-10-17 04:32:36.357000+00:00,2022-W42
1709,109184206195801632,2022-10-17 14:59:31.298000+00:00,2022-W42
1710,109184387016819056,2022-10-17 15:45:30.408000+00:00,2022-W42
1711,109185252138386016,2022-10-17 19:25:31.115000+00:00,2022-W42
1712,109185255915091472,2022-10-17 19:26:28.743000+00:00,2022-W42
1713,109187507608324944,2022-10-18 04:59:06.855000+00:00,2022-W42
1714,109187510572323856,2022-10-18 04:59:52.082000+00:00,2022-W42
1715,109187565122602672,2022-10-18 05:13:44.453000+00:00,2022-W42
1716,109187641509559824,2022-10-18 05:33:10.026000+00:00,2022-W42
1717,109187654017583232,2022-10-18 05:36:20.883000+00:00,2022-W42
1718,109187666191185840,2022-10-18 05:39:26.637000+00:00,2022-W42
1719,109189686782374432,2022-10-18 14:13:18.412000+00:00,2022-W42
1720,109189691024189360,2022-10-18 14:14:23.137000+00:00,2022-W42
1721,109189725439629152,2022-10-18 14:23:08.275000+00:00,2022-W42
1722,109189860025244704,2022-10-18 14:57:21.889000+00:00,2022-W42
1723,109192353202698864,2022-10-19 01:31:24.757000+00:00,2022-W42
1724,109192517880365808,2022-10-19 02:13:17.539000+00:00,2022-W42
1725,109192519922648128,2022-10-19 02:13:48.702000+00:00,2022-W42
1726,109192521281352480,2022-10-19 02:14:09.434000+00:00,2022-W42
1727,109192526341314320,2022-10-19 02:15:26.643000+00:00,2022-W42
1728,109192530317838960,2022-10-19 02:16:27.320000+00:00,2022-W42
1729,109192532009764144,2022-10-19 02:16:53.137000+00:00,2022-W42
1730,109192534486689168,2022-10-19 02:17:30.932000+00:00,2022-W42
1731,109192546057600544,2022-10-19 02:20:27.490000+00:00,2022-W42
1732,109192547557050816,2022-10-19 02:20:50.370000+00:00,2022-W42
1733,109192573165679808,2022-10-19 02:27:21.126000+00:00,2022-W42
1734,109192932417704560,2022-10-19 03:58:42.877000+00:00,2022-W42
1735,109193061685691424,2022-10-19 04:31:35.350000+00:00,2022-W42
1736,109193180505722992,2022-10-19 05:01:48.400000+00:00,2022-W42
1737,109193188495713168,2022-10-19 05:03:50.317000+00:00,2022-W42
1738,109193399003652576,2022-10-19 05:57:22.414000+00:00,2022-W42
1739,109196048054747232,2022-10-19 17:11:03.726000+00:00,2022-W42
1740,109196223748496240,2022-10-19 17:55:44.599000+00:00,2022-W42
1741,109197438894847904,2022-10-19 23:04:46.261000+00:00,2022-W42
1742,109200474396415792,2022-10-20 11:56:44.339000+00:00,2022-W42
1743,109200982601895872,2022-10-20 14:05:58.940000+00:00,2022-W42
1744,109201026256742224,2022-10-20 14:17:05.060000+00:00,2022-W42
1745,109201548039954496,2022-10-20 16:29:46.840000+00:00,2022-W42
1746,109202793958690048,2022-10-20 21:46:38.051000+00:00,2022-W42
1747,109203587546569024,2022-10-21 01:08:27.241000+00:00,2022-W42
1748,109207405168387392,2022-10-21 17:19:19.527000+00:00,2022-W42
1749,109207405897186784,2022-10-21 17:19:30.647000+00:00,2022-W42
1750,109208246636735664,2022-10-21 20:53:19.315000+00:00,2022-W42
1751,109208249465056032,2022-10-21 20:54:02.472000+00:00,2022-W42
1752,109208252885643536,2022-10-21 20:54:54.666000+00:00,2022-W42
1753,109212132836864352,2022-10-22 13:21:38.023000+00:00,2022-W42
1754,109212709038859248,2022-10-22 15:48:10.168000+00:00,2022-W42
1755,109212715869156896,2022-10-22 15:49:54.390000+00:00,2022-W42
1756,109212721354927088,2022-10-22 15:51:18.096000+00:00,2022-W42
1757,109212722569809312,2022-10-22 15:51:36.634000+00:00,2022-W42
1758,109212724975056912,2022-10-22 15:52:13.335000+00:00,2022-W42
1759,109212732027915584,2022-10-22 15:54:00.953000+00:00,2022-W42
1760,109213130629892112,2022-10-22 17:35:23.136000+00:00,2022-W42
1761,109214578831385360,2022-10-22 23:43:40.937000+00:00,2022-W42
1762,109215221949100784,2022-10-23 02:27:14.135000+00:00,2022-W42
1763,109215230518715344,2022-10-23 02:29:24.897000+00:00,2022-W42
1764,109215233122692608,2022-10-23 02:30:04.630000+00:00,2022-W42
1765,109215235902211360,2022-10-23 02:30:47.043000+00:00,2022-W42
1766,109215239318376000,2022-10-23 02:31:39.169000+00:00,2022-W42
1767,109218008177015440,2022-10-23 14:15:48.599000+00:00,2022-W42
1768,109218041943931584,2022-10-23 14:24:23.841000+00:00,2022-W42
1769,109219527277990608,2022-10-23 20:42:08.240000+00:00,2022-W42
1770,109219819001253600,2022-10-23 21:56:19.584000+00:00,2022-W42
1771,109220255725726384,2022-10-23 23:47:23.471000+00:00,2022-W42
1772,109220364577523888,2022-10-24 00:15:04.417000+00:00,2022-W43
1773,109220440279514480,2022-10-24 00:34:19.538000+00:00,2022-W43
1774,109220445619730464,2022-10-24 00:35:41.023000+00:00,2022-W43
1775,109220453716671504,2022-10-24 00:37:44.573000+00:00,2022-W43
1776,109220707590687152,2022-10-24 01:42:18.383000+00:00,2022-W43
1777,109220963211612016,2022-10-24 02:47:18.849000+00:00,2022-W43
1778,109221220582791872,2022-10-24 03:52:46.021000+00:00,2022-W43
1779,109223803769368800,2022-10-24 14:49:42.320000+00:00,2022-W43
1780,109224139333368032,2022-10-24 16:15:02.620000+00:00,2022-W43
1781,109224232455404736,2022-10-24 16:38:43.550000+00:00,2022-W43
1782,109226819768866032,2022-10-25 03:36:42.820000+00:00,2022-W43
1783,109227020156963440,2022-10-25 04:27:40.500000+00:00,2022-W43
1784,109229393970564992,2022-10-25 14:31:22.021000+00:00,2022-W43
1785,109229562189392176,2022-10-25 15:14:08.837000+00:00,2022-W43
1786,109229563540965872,2022-10-25 15:14:29.460000+00:00,2022-W43
1787,109229577465088096,2022-10-25 15:18:01.925000+00:00,2022-W43
1788,109229622583350608,2022-10-25 15:29:30.375000+00:00,2022-W43
1789,109229629159236800,2022-10-25 15:31:10.715000+00:00,2022-W43
1790,109229877135217552,2022-10-25 16:34:14.529000+00:00,2022-W43
1791,109232215987289184,2022-10-26 02:29:02.579000+00:00,2022-W43
1792,109232524594099408,2022-10-26 03:47:31.545000+00:00,2022-W43
1793,109232571256736544,2022-10-26 03:59:23.561000+00:00,2022-W43
1794,109232578108572368,2022-10-26 04:01:08.111000+00:00,2022-W43
1795,109232653011961696,2022-10-26 04:20:11.046000+00:00,2022-W43
1796,109232653846122736,2022-10-26 04:20:23.775000+00:00,2022-W43
1797,109235751005065536,2022-10-26 17:28:02.670000+00:00,2022-W43
1798,109235765160630528,2022-10-26 17:31:38.666000+00:00,2022-W43
1799,109235835011155968,2022-10-26 17:49:24.501000+00:00,2022-W43
1800,109236228296698672,2022-10-26 19:29:25.562000+00:00,2022-W43
1801,109236431472586256,2022-10-26 20:21:05.780000+00:00,2022-W43
1802,109236739907938080,2022-10-26 21:39:32.130000+00:00,2022-W43
1803,109237131483630112,2022-10-26 23:19:07.101000+00:00,2022-W43
1804,109237913849169248,2022-10-27 02:38:05.052000+00:00,2022-W43
1805,109238102333133888,2022-10-27 03:26:01.089000+00:00,2022-W43
1806,109242645372937424,2022-10-27 22:41:22.375000+00:00,2022-W43
1807,109245978398961216,2022-10-28 12:49:00.316000+00:00,2022-W43
1808,109246063558686800,2022-10-28 13:10:39.750000+00:00,2022-W43
1809,109246296853705968,2022-10-28 14:09:59.549000+00:00,2022-W43
1810,109246383326528880,2022-10-28 14:31:59.020000+00:00,2022-W43
1811,109247635627537120,2022-10-28 19:50:27.617000+00:00,2022-W43
1812,109248166400302384,2022-10-28 22:05:26.567000+00:00,2022-W43
1813,109248316978864928,2022-10-28 22:43:44.213000+00:00,2022-W43
1814,109248318718916768,2022-10-28 22:44:10.764000+00:00,2022-W43
1815,109248466891240064,2022-10-28 23:21:51.694000+00:00,2022-W43
1816,109248473694559456,2022-10-28 23:23:35.505000+00:00,2022-W43
1817,109248477744536704,2022-10-28 23:24:37.303000+00:00,2022-W43
1818,109249479435975168,2022-10-29 03:39:21.901000+00:00,2022-W43
1819,109249487261100064,2022-10-29 03:41:21.303000+00:00,2022-W43
1820,109249495930130224,2022-10-29 03:43:33.582000+00:00,2022-W43
1821,109249498575744784,2022-10-29 03:44:13.951000+00:00,2022-W43
1822,109249499667727200,2022-10-29 03:44:30.613000+00:00,2022-W43
1823,109249512375803968,2022-10-29 03:47:44.523000+00:00,2022-W43
1824,109249527957508816,2022-10-29 03:51:42.281000+00:00,2022-W43
1825,109249533246320416,2022-10-29 03:53:02.982000+00:00,2022-W43
1826,109249534865949520,2022-10-29 03:53:27.695000+00:00,2022-W43
1827,109249536189367792,2022-10-29 03:53:47.889000+00:00,2022-W43
1828,109249537310073776,2022-10-29 03:54:04.990000+00:00,2022-W43
1829,109249552710906944,2022-10-29 03:57:59.988000+00:00,2022-W43
1830,109249554694069840,2022-10-29 03:58:30.248000+00:00,2022-W43
1831,109249554992500080,2022-10-29 03:58:34.802000+00:00,2022-W43
1832,109249559627765488,2022-10-29 03:59:45.531000+00:00,2022-W43
1833,109249573041078832,2022-10-29 04:03:10.202000+00:00,2022-W43
1834,109249639409098848,2022-10-29 04:20:02.897000+00:00,2022-W43
1835,109249644084268352,2022-10-29 04:21:14.235000+00:00,2022-W43
1836,109249666223469664,2022-10-29 04:26:52.052000+00:00,2022-W43
1837,109249677012115216,2022-10-29 04:29:36.674000+00:00,2022-W43
1838,109251369589329376,2022-10-29 11:40:03.352000+00:00,2022-W43
1839,109251478869767952,2022-10-29 12:07:50.839000+00:00,2022-W43
1840,109251540341822720,2022-10-29 12:23:28.829000+00:00,2022-W43
1841,109252834546385424,2022-10-29 17:52:36.823000+00:00,2022-W43
1842,109252836677570912,2022-10-29 17:53:09.342000+00:00,2022-W43
1843,109252841516645056,2022-10-29 17:54:23.181000+00:00,2022-W43
1844,109255599507186896,2022-10-30 05:35:46.777000+00:00,2022-W43
1845,109255667796782352,2022-10-30 05:53:08.793000+00:00,2022-W43
1846,109257256315606080,2022-10-30 12:37:07.667000+00:00,2022-W43
1847,109257284173667920,2022-10-30 12:44:12.747000+00:00,2022-W43
1848,109257678885914800,2022-10-30 14:24:35.578000+00:00,2022-W43
1849,109257680485225568,2022-10-30 14:24:59.982000+00:00,2022-W43
1850,109257682925361056,2022-10-30 14:25:37.215000+00:00,2022-W43
1851,109257686315199776,2022-10-30 14:26:28.940000+00:00,2022-W43
1852,109257688302248272,2022-10-30 14:26:59.260000+00:00,2022-W43
1853,109257690358646176,2022-10-30 14:27:30.638000+00:00,2022-W43
1854,109258458258990992,2022-10-30 17:42:47.867000+00:00,2022-W43
1855,109258467544612096,2022-10-30 17:45:09.555000+00:00,2022-W43
1856,109258527446934256,2022-10-30 18:00:23.592000+00:00,2022-W43
1857,109258536485601072,2022-10-30 18:02:41.511000+00:00,2022-W43
1858,109258538989665440,2022-10-30 18:03:19.720000+00:00,2022-W43
