week_id,week_start,week_end,posts_processed,twitter_posts,truth_posts,reposts,original_posts,unique_nodes,edge_count,negative_posts,neutral_posts,positive_posts,top_topic,top_topic_node,top_topic_count,top_entity,top_entity_node,top_entity_count,top_nodes_json
2024-W08,2024-02-19,2024-02-25,92,0,92,15,77,136,678,26,26,40,Media Communications,topic::media_communications,43,South Carolina,loc::south carolina,12,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":43},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":25},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":25},{""node"":""loc::south carolina"",""label"":""South Carolina"",""count"":12},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":10},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":9},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":9},{""node"":""per::trump"",""label"":""Trump"",""count"":9},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":7},{""node"":""mention::realdonaldtrump"",""label"":""@realdonaldtrump"",""count"":7},{""node"":""per::c"",""label"":""C"",""count"":6},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":6}]"
2024-W09,2024-02-26,2024-03-03,117,0,117,14,103,199,1175,26,31,60,Media Communications,topic::media_communications,33,Texas,loc::texas,31,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":33},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":33},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":32},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":31},{""node"":""loc::texas"",""label"":""Texas"",""count"":31},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":31},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":24},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":16},{""node"":""per::trump"",""label"":""Trump"",""count"":12},{""node"":""org::america first"",""label"":""America First"",""count"":11},{""node"":""org::state house"",""label"":""State House"",""count"":10},{""node"":""org::congress"",""label"":""Congress"",""count"":10}]"
2024-W10,2024-03-04,2024-03-10,186,0,186,50,136,229,1349,65,41,80,Media Communications,topic::media_communications,70,Texas,loc::texas,19,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":70},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":39},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":35},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":32},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":32},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":25},{""node"":""loc::texas"",""label"":""Texas"",""count"":19},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":19},{""node"":""org::congress"",""label"":""Congress"",""count"":18},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":18},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":17},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":17}]"
2024-W11,2024-03-11,2024-03-17,134,0,134,61,73,190,1039,47,52,35,Media Communications,topic::media_communications,87,Trump,per::trump,30,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":87},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":42},{""node"":""per::trump"",""label"":""Trump"",""count"":30},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":24},{""node"":""per::b"",""label"":""B"",""count"":24},{""node"":""per::iden"",""label"":""Iden"",""count"":20},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":18},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":14},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":12},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":10},{""node"":""per::c"",""label"":""C"",""count"":9},{""node"":""mention::realdonaldtrump"",""label"":""@realdonaldtrump"",""count"":9}]"
2024-W12,2024-03-18,2024-03-24,152,0,152,39,113,180,1149,68,42,42,Media Communications,topic::media_communications,75,Trump,per::trump,17,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":75},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":53},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":26},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":21},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":19},{""node"":""per::trump"",""label"":""Trump"",""count"":17},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":16},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":15},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":15},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":11},{""node"":""loc::new york"",""label"":""New York"",""count"":10},{""node"":""org::a"",""label"":""A"",""count"":10}]"
2024-W13,2024-03-25,2024-03-31,121,0,121,25,96,157,897,54,33,34,Media Communications,topic::media_communications,60,Trump,per::trump,18,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":60},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":49},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":21},{""node"":""per::trump"",""label"":""Trump"",""count"":18},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":17},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":13},{""node"":""per::c"",""label"":""C"",""count"":9},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":9},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":9},{""node"":""loc::new york"",""label"":""New York"",""count"":8},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":7},{""node"":""loc::white house"",""label"":""White House"",""count"":6}]"
2024-W14,2024-04-01,2024-04-07,104,0,104,31,73,148,780,29,33,42,Media Communications,topic::media_communications,51,Trump,per::trump,15,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":51},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":29},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":16},{""node"":""per::trump"",""label"":""Trump"",""count"":15},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":14},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":14},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":14},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":10},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":8},{""node"":""mention::realdonaldtrump"",""label"":""@realdonaldtrump"",""count"":8},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":7},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":7}]"
2024-W15,2024-04-08,2024-04-14,134,0,134,31,103,152,806,51,40,43,Media Communications,topic::media_communications,51,Joe Biden,per::joe biden,16,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":51},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":44},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":27},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":26},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":17},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":16},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":16},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":13},{""node"":""loc::pennsylvania"",""label"":""Pennsylvania"",""count"":11},{""node"":""per::trump"",""label"":""Trump"",""count"":10},{""node"":""loc::states"",""label"":""States"",""count"":8},{""node"":""per::c"",""label"":""C"",""count"":8}]"
2024-W16,2024-04-15,2024-04-21,142,0,142,26,116,133,599,53,47,42,Media Communications,topic::media_communications,59,Trump,per::trump,17,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":59},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":47},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":29},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":23},{""node"":""per::trump"",""label"":""Trump"",""count"":17},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":13},{""node"":""per::donald trump"",""label"":""Donald Trump"",""count"":12},{""node"":""per::c"",""label"":""C"",""count"":10},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":8},{""node"":""loc::north carolina"",""label"":""North Carolina"",""count"":8},{""node"":""loc::america"",""label"":""America"",""count"":7},{""node"":""per::b"",""label"":""B"",""count"":7}]"
2024-W17,2024-04-22,2024-04-28,158,0,158,61,97,190,1109,74,57,27,Media Communications,topic::media_communications,95,Trump,per::trump,20,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":95},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":45},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":33},{""node"":""per::trump"",""label"":""Trump"",""count"":20},{""node"":""per::c"",""label"":""C"",""count"":14},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":14},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":13},{""node"":""per::b"",""label"":""B"",""count"":13},{""node"":""loc::courthouse"",""label"":""Courthouse"",""count"":9},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":9},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":9},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":9}]"
2024-W18,2024-04-29,2024-05-05,198,0,198,68,130,210,1354,72,77,49,Media Communications,topic::media_communications,123,Trump,per::trump,42,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":123},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":66},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":43},{""node"":""per::trump"",""label"":""Trump"",""count"":42},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":30},{""node"":""per::bragg"",""label"":""Bragg"",""count"":16},{""node"":""per::donald trump"",""label"":""Donald Trump"",""count"":12},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":11},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":11},{""node"":""per::b"",""label"":""B"",""count"":10},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":10},{""node"":""mention::realdonaldtrump"",""label"":""@realdonaldtrump"",""count"":10}]"
2024-W19,2024-05-06,2024-05-12,188,0,188,65,123,195,1055,70,64,54,Media Communications,topic::media_communications,123,Trump,per::trump,19,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":123},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":60},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":33},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":29},{""node"":""per::trump"",""label"":""Trump"",""count"":19},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":18},{""node"":""per::c"",""label"":""C"",""count"":14},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":11},{""node"":""per::b"",""label"":""B"",""count"":9},{""node"":""per::iden"",""label"":""Iden"",""count"":8},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":8},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":8}]"
2024-W20,2024-05-13,2024-05-19,118,0,118,20,98,151,934,59,28,31,Media Communications,topic::media_communications,70,Trump,per::trump,26,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":70},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":53},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":39},{""node"":""per::trump"",""label"":""Trump"",""count"":26},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":12},{""node"":""per::b"",""label"":""B"",""count"":12},{""node"":""per::bragg"",""label"":""Bragg"",""count"":12},{""node"":""per::c"",""label"":""C"",""count"":12},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":12},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":9},{""node"":""per::iden"",""label"":""Iden"",""count"":9},{""node"":""loc::new york"",""label"":""New York"",""count"":8}]"
2024-W21,2024-05-20,2024-05-26,205,0,205,38,167,255,1621,47,36,122,Congress Governance,topic::congress_governance,91,Joe Biden,per::joe biden,24,"[{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":91},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":75},{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":74},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":37},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":36},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":32},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":29},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":24},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":19},{""node"":""per::trump"",""label"":""Trump"",""count"":18},{""node"":""loc::new york"",""label"":""New York"",""count"":15},{""node"":""per::c"",""label"":""C"",""count"":15}]"
2024-W22,2024-05-27,2024-06-02,184,0,184,27,157,154,865,79,67,38,Law Justice Crime,topic::law_justice_crime,107,Trump,per::trump,24,"[{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":107},{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":84},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":34},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":32},{""node"":""per::trump"",""label"":""Trump"",""count"":24},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":13},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":12},{""node"":""per::c"",""label"":""C"",""count"":10},{""node"":""per::alvin bragg"",""label"":""Alvin Bragg"",""count"":10},{""node"":""per::gregg jarrett"",""label"":""Gregg Jarrett"",""count"":10},{""node"":""per::bragg"",""label"":""Bragg"",""count"":9},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":9}]"
