week_id,week_start,week_end,posts_processed,retruths,original_posts,unique_nodes,edge_count,negative_posts,neutral_posts,positive_posts,top_topic,top_topic_node,top_topic_count,top_entity,top_entity_node,top_entity_count,top_nodes_json
2024-W41,2024-10-07,2024-10-13,169,41,128,157,1062,54,54,61,Media Communications,topic::media_communications,100,Trump,per::trump,26,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":100},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":31},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":30},{""node"":""per::trump"",""label"":""Trump"",""count"":26},{""node"":""per::kamal"",""label"":""Kamal"",""count"":24},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":24},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":17},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":15},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":15},{""node"":""loc::aurora"",""label"":""Aurora"",""count"":12}]"
2024-W42,2024-10-14,2024-10-20,123,53,70,115,560,43,38,42,Media Communications,topic::media_communications,80,Kamal,per::kamal,27,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":80},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":32},{""node"":""per::kamal"",""label"":""Kamal"",""count"":27},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":24},{""node"":""per::trump"",""label"":""Trump"",""count"":19},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":14},{""node"":""per::l"",""label"":""L"",""count"":12},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":10},{""node"":""per::kamala harris"",""label"":""Kamala Harris"",""count"":10},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":10}]"
2024-W43,2024-10-21,2024-10-27,182,63,119,147,915,47,55,80,Media Communications,topic::media_communications,100,Trump,per::trump,30,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":100},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":61},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":40},{""node"":""per::trump"",""label"":""Trump"",""count"":30},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":29},{""node"":""mention::teamtrumppresident"",""label"":""@teamtrumppresident"",""count"":24},{""node"":""per::kamal"",""label"":""Kamal"",""count"":22},{""node"":""per::kamala harris"",""label"":""Kamala Harris"",""count"":14},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":13},{""node"":""loc::america"",""label"":""America"",""count"":13}]"
2024-W44,2024-10-28,2024-11-03,194,55,139,148,899,52,46,96,Media Communications,topic::media_communications,101,Kamal,per::kamal,35,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":101},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":72},{""node"":""per::kamal"",""label"":""Kamal"",""count"":35},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":30},{""node"":""per::trump"",""label"":""Trump"",""count"":26},{""node"":""mention::teamtrumppresident"",""label"":""@teamtrumppresident"",""count"":23},{""node"":""loc::america"",""label"":""America"",""count"":20},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":19},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":17},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":16}]"
2024-W45,2024-11-04,2024-11-10,66,17,49,75,247,9,24,33,Media Communications,topic::media_communications,33,Pennsylvania,loc::pennsylvania,8,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":33},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":21},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":10},{""node"":""loc::pennsylvania"",""label"":""Pennsylvania"",""count"":8},{""node"":""per::trump"",""label"":""Trump"",""count"":7},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":7},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":6},{""node"":""loc::america"",""label"":""America"",""count"":5},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":5},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":4}]"
2024-W46,2024-11-11,2024-11-17,36,9,27,79,332,4,10,22,Endorsements Appointments,topic::endorsements_appointments,16,Congress,org::congress,3,"[{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":16},{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":13},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":4},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":4},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":3},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":3},{""node"":""org::congress"",""label"":""Congress"",""count"":3},{""node"":""loc::united states"",""label"":""United States"",""count"":3},{""node"":""loc::america"",""label"":""America"",""count"":3},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":3}]"
2024-W47,2024-11-18,2024-11-24,27,1,26,52,191,7,7,13,Health Public Health,topic::health_public_health,7,Foxnews,org::foxnews,2,"[{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":7},{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":6},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":6},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":6},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":4},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":4},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":4},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":3},{""node"":""org::foxnews"",""label"":""Foxnews"",""count"":2},{""node"":""per::trump"",""label"":""Trump"",""count"":2}]"
2024-W48,2024-11-25,2024-12-01,32,5,27,74,395,10,8,14,Media Communications,topic::media_communications,13,United States,loc::united states,5,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":13},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":8},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":8},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":7},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":6},{""node"":""loc::united states"",""label"":""United States"",""count"":5},{""node"":""loc::america"",""label"":""America"",""count"":5},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":4},{""node"":""loc::mexico"",""label"":""Mexico"",""count"":4},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":4}]"
2024-W49,2024-12-02,2024-12-08,65,7,58,138,718,6,16,43,Endorsements Appointments,topic::endorsements_appointments,31,United States,loc::united states,8,"[{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":31},{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":21},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":12},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":9},{""node"":""loc::united states"",""label"":""United States"",""count"":8},{""node"":""loc::u. s"",""label"":""U. S"",""count"":7},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":7},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":6},{""node"":""loc::america"",""label"":""America"",""count"":6},{""node"":""loc::white house"",""label"":""White House"",""count"":5}]"
2024-W50,2024-12-09,2024-12-15,48,3,45,110,569,6,4,38,Media Communications,topic::media_communications,25,United States,loc::united states,7,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":25},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":22},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":13},{""node"":""loc::united states"",""label"":""United States"",""count"":7},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":6},{""node"":""loc::america"",""label"":""America"",""count"":6},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":5},{""node"":""loc::u. s"",""label"":""U. S"",""count"":5},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":4},{""node"":""org::u"",""label"":""U"",""count"":4}]"
2024-W51,2024-12-16,2024-12-22,79,17,62,141,822,20,15,44,Media Communications,topic::media_communications,39,United States,loc::united states,18,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":39},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":28},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":19},{""node"":""loc::united states"",""label"":""United States"",""count"":18},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":15},{""node"":""loc::america"",""label"":""America"",""count"":12},{""node"":""per::trump"",""label"":""Trump"",""count"":10},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":10},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":9},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":6}]"
2024-W52,2024-12-23,2024-12-29,30,6,24,66,273,5,10,15,Media Communications,topic::media_communications,16,United States,loc::united states,5,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":16},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":8},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":6},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":6},{""node"":""loc::united states"",""label"":""United States"",""count"":5},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":4},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":3},{""node"":""loc::america"",""label"":""America"",""count"":3},{""node"":""per::trump"",""label"":""Trump"",""count"":3},{""node"":""per::donald trump"",""label"":""Donald Trump"",""count"":2}]"
2025-W01,2024-12-30,2025-01-05,33,3,30,101,602,13,1,19,Media Communications,topic::media_communications,16,America,loc::america,7,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":16},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":11},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":10},{""node"":""loc::america"",""label"":""America"",""count"":7},{""node"":""loc::united states"",""label"":""United States"",""count"":6},{""node"":""org::me"",""label"":""Me"",""count"":5},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":5},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":4},{""node"":""per::mike"",""label"":""Mike"",""count"":3},{""node"":""per::mike johnson"",""label"":""Mike Johnson"",""count"":3}]"
2025-W02,2025-01-06,2025-01-12,67,19,48,99,349,19,15,33,Media Communications,topic::media_communications,35,United States,loc::united states,8,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":35},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":12},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":12},{""node"":""loc::united states"",""label"":""United States"",""count"":8},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":8},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":6},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":5},{""node"":""per::gavin newscum"",""label"":""Gavin Newscum"",""count"":5},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":5},{""node"":""loc::greenland"",""label"":""Greenland"",""count"":4}]"
2025-W03,2025-01-13,2025-01-19,85,37,48,104,393,17,30,38,Media Communications,topic::media_communications,58,United States,loc::united states,11,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":58},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":22},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":13},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":12},{""node"":""loc::united states"",""label"":""United States"",""count"":11},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":8},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":8},{""node"":""per::trump"",""label"":""Trump"",""count"":8},{""node"":""mention::realdonaldtrump"",""label"":""@realdonaldtrump"",""count"":5},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":5}]"
2025-W04,2025-01-20,2025-01-26,54,24,30,81,279,6,16,32,Media Communications,topic::media_communications,39,Trump,per::trump,13,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":39},{""node"":""per::trump"",""label"":""Trump"",""count"":13},{""node"":""mention::teamtrump"",""label"":""@teamtrump"",""count"":9},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":7},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":7},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":7},{""node"":""loc::united states"",""label"":""United States"",""count"":5},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":4},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":4},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":4}]"
2025-W05,2025-01-27,2025-02-02,51,4,47,72,274,14,7,30,Media Communications,topic::media_communications,18,United States,loc::united states,4,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":18},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":13},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":12},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":8},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":8},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":6},{""node"":""topic::economy_trade_taxes"",""label"":""Economy Trade Taxes"",""count"":5},{""node"":""loc::united states"",""label"":""United States"",""count"":4},{""node"":""loc::china"",""label"":""China"",""count"":4},{""node"":""per::god"",""label"":""God"",""count"":4}]"
2025-W06,2025-02-03,2025-02-09,64,13,51,96,406,14,9,41,Media Communications,topic::media_communications,29,United States,loc::united states,12,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":29},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":17},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":13},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":13},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":13},{""node"":""loc::united states"",""label"":""United States"",""count"":12},{""node"":""loc::america"",""label"":""America"",""count"":6},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":5},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":4},{""node"":""loc::u. s"",""label"":""U. S"",""count"":4}]"
2025-W07,2025-02-10,2025-02-16,69,8,61,100,399,17,23,29,Media Communications,topic::media_communications,25,Trump,per::trump,10,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":25},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":12},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":11},{""node"":""per::trump"",""label"":""Trump"",""count"":10},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":8},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":8},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":8},{""node"":""loc::united states"",""label"":""United States"",""count"":7},{""node"":""topic::economy_trade_taxes"",""label"":""Economy Trade Taxes"",""count"":7},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":6}]"
2025-W08,2025-02-17,2025-02-23,54,5,49,92,430,12,19,23,Media Communications,topic::media_communications,28,America,loc::america,5,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":28},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":11},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":6},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":6},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":6},{""node"":""loc::america"",""label"":""America"",""count"":5},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":5},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":5},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":4},{""node"":""loc::u. s"",""label"":""U. S"",""count"":4}]"
2025-W09,2025-02-24,2025-03-02,76,14,62,114,498,14,17,45,Media Communications,topic::media_communications,31,America,loc::america,8,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":31},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":13},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":13},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":9},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":9},{""node"":""loc::america"",""label"":""America"",""count"":8},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":7},{""node"":""per::trump"",""label"":""Trump"",""count"":7},{""node"":""loc::united states"",""label"":""United States"",""count"":6},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":5}]"
2025-W10,2025-03-03,2025-03-09,43,2,41,75,303,17,10,16,Media Communications,topic::media_communications,20,United States,loc::united states,9,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":20},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":16},{""node"":""loc::united states"",""label"":""United States"",""count"":9},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":7},{""node"":""loc::canada"",""label"":""Canada"",""count"":6},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":6},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":5},{""node"":""loc::u. s"",""label"":""U. S"",""count"":5},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":5},{""node"":""loc::america"",""label"":""America"",""count"":5}]"
2025-W11,2025-03-10,2025-03-16,75,4,71,100,443,26,11,38,Media Communications,topic::media_communications,28,America,loc::america,13,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":28},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":22},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":15},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":14},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":13},{""node"":""loc::america"",""label"":""America"",""count"":13},{""node"":""loc::united states"",""label"":""United States"",""count"":8},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":7},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":7},{""node"":""loc::u. s"",""label"":""U. S"",""count"":7}]"
2025-W12,2025-03-17,2025-03-23,80,3,77,112,495,22,20,38,Media Communications,topic::media_communications,31,Trump,per::trump,12,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":31},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":18},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":15},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":15},{""node"":""per::trump"",""label"":""Trump"",""count"":12},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":9},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":9},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":8},{""node"":""loc::america"",""label"":""America"",""count"":5},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":4}]"
2025-W13,2025-03-24,2025-03-30,76,3,73,142,746,19,14,43,Media Communications,topic::media_communications,26,United States,loc::united states,8,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":26},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":21},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":19},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":16},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":13},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":13},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":10},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":9},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":8},{""node"":""loc::united states"",""label"":""United States"",""count"":8}]"
2025-W14,2025-03-31,2025-04-06,58,5,53,96,426,13,13,32,Media Communications,topic::media_communications,19,Trump,per::trump,8,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":19},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":11},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":11},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":10},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":9},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":8},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":8},{""node"":""per::trump"",""label"":""Trump"",""count"":8},{""node"":""topic::economy_trade_taxes"",""label"":""Economy Trade Taxes"",""count"":6},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":5}]"
2025-W15,2025-04-07,2025-04-13,73,3,70,92,469,16,12,45,Media Communications,topic::media_communications,21,United States,loc::united states,13,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":21},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":18},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":14},{""node"":""loc::united states"",""label"":""United States"",""count"":13},{""node"":""per::trump"",""label"":""Trump"",""count"":11},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":11},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":10},{""node"":""loc::america"",""label"":""America"",""count"":9},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":9},{""node"":""topic::economy_trade_taxes"",""label"":""Economy Trade Taxes"",""count"":8}]"
2025-W16,2025-04-14,2025-04-20,66,6,60,105,445,22,8,36,Media Communications,topic::media_communications,30,United States,loc::united states,7,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":30},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":14},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":11},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":10},{""node"":""loc::united states"",""label"":""United States"",""count"":7},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":6},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":6},{""node"":""loc::america"",""label"":""America"",""count"":5},{""node"":""loc::white house"",""label"":""White House"",""count"":5},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":5}]"
2025-W17,2025-04-21,2025-04-27,49,6,43,92,379,18,12,19,Media Communications,topic::media_communications,17,B,per::b,5,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":17},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":12},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":11},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":8},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":5},{""node"":""per::b"",""label"":""B"",""count"":5},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":4},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":4},{""node"":""loc::russia"",""label"":""Russia"",""count"":4},{""node"":""loc::ukraine"",""label"":""Ukraine"",""count"":4}]"
2025-W18,2025-04-28,2025-05-04,77,6,71,109,518,15,15,47,Media Communications,topic::media_communications,37,Trump,per::trump,11,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":37},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":12},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":12},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":12},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":12},{""node"":""per::trump"",""label"":""Trump"",""count"":11},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":10},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":7},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":7},{""node"":""loc::america"",""label"":""America"",""count"":6}]"
2025-W19,2025-05-05,2025-05-11,106,8,98,144,746,14,24,68,Media Communications,topic::media_communications,47,United States,loc::united states,11,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":47},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":21},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":21},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":18},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":16},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":15},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":13},{""node"":""loc::united states"",""label"":""United States"",""count"":11},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":10},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":9}]"
2025-W20,2025-05-12,2025-05-18,72,22,50,90,394,22,19,31,Media Communications,topic::media_communications,37,America,loc::america,10,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":37},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":22},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":14},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":11},{""node"":""loc::america"",""label"":""America"",""count"":10},{""node"":""org::supreme court"",""label"":""Supreme Court"",""count"":7},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":6},{""node"":""loc::united states"",""label"":""United States"",""count"":5},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":5},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":4}]"
